seq,orderid,orderdate,shipdate,customerid,customername,customertype,국가,도시,주,우편번호,regiontype,productid,bigcategory,subcategory,productname,price,quantity,discount
6967,CA-2016-1571615,16/07/2016 0:00,20/07/2016 0:00,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,57.53,2,0
6968,CA-2016-1571616,16/07/2016 0:00,20/07/2016 0:00,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),36.67,9,0
299,CA-2016-1425451,28/10/2016 0:00,03/11/2016 0:00,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,8.67,5,0
300,CA-2016-1425452,28/10/2016 0:00,03/11/2016 0:00,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24 Deep, Sand",62.53,8,0
301,CA-2016-1425453,28/10/2016 0:00,03/11/2016 0:00,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,9.67,3,0
303,CA-2016-1425455,28/10/2016 0:00,03/11/2016 0:00,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,55.53,1,0
3787,CA-2016-1442181,31/10/2016 0:00,04/11/2016 0:00,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",36.53,7,0
8681,CA-2016-1438051,01/12/2016 0:00,03/12/2016 0:00,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17 x 22 Room,63.33,7,0
8682,CA-2016-1438052,01/12/2016 0:00,03/12/2016 0:00,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,21.47,5,0
9675,US-2014-1646441,22/07/2014 0:00,24/07/2014 0:00,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,56.53,1,0.2
3141,CA-2015-1125571,25/04/2015 0:00,28/04/2015 0:00,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",75.33,3,0
944,CA-2015-1208801,29/05/2015 0:00,03/06/2015 0:00,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,9.67,5,0
945,CA-2015-1208802,29/05/2015 0:00,03/06/2015 0:00,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,31.53,3,0
946,CA-2015-1208803,29/05/2015 0:00,03/06/2015 0:00,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002931,Office Supplies,Binders,Avery Trapezoid Extra Heavy Duty 4 Binders,41.53,5,0.2
333,US-2016-1501472,25/04/2016 0:00,29/04/2016 0:00,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,35.53,2,0.7
334,US-2016-1501473,25/04/2016 0:00,29/04/2016 0:00,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,41.53,3,0.7
926,CA-2014-1329621,13/09/2014 0:00,16/09/2014 0:00,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,9.67,3,0.2
5444,CA-2015-1487122,17/04/2015 0:00,23/04/2015 0:00,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",47.53,13,0.2
5445,CA-2015-1487123,17/04/2015 0:00,23/04/2015 0:00,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,15.8,3,0
6490,US-2017-1488661,19/09/2017 0:00,24/09/2017 0:00,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,8.67,5,0
7181,CA-2014-1060541,06/01/2014 0:00,07/01/2014 0:00,JO-15145,Jack OBriant,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",54.8,3,0
4828,CA-2014-1525621,01/11/2014 0:00,08/11/2014 0:00,JO-15145,Jack OBriant,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",63.53,2,0
4829,CA-2014-1525622,01/11/2014 0:00,08/11/2014 0:00,JO-15145,Jack OBriant,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",26.8,3,0
6852,US-2016-1004612,08/01/2016 0:00,12/01/2016 0:00,JO-15145,Jack OBriant,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,20.53,7,0
3445,CA-2016-1163441,29/07/2016 0:00,02/08/2016 0:00,JO-15145,Jack OBriant,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",67.53,2,0.2
8294,US-2017-1688021,03/11/2017 0:00,07/11/2017 0:00,JO-15145,Jack OBriant,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,11.53,4,0.2
6487,CA-2015-1206211,21/03/2015 0:00,26/03/2015 0:00,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17 x 22 Room,63.33,4,0.2
6488,CA-2015-1206212,21/03/2015 0:00,26/03/2015 0:00,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",55.53,3,0.7
6489,CA-2015-1206213,21/03/2015 0:00,26/03/2015 0:00,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,9.67,14,0.2
7154,CA-2015-1062081,10/12/2015 0:00,15/12/2015 0:00,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20 x 33 Room,60.33,7,0.8
1557,CA-2016-1091761,09/05/2016 0:00,15/05/2016 0:00,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,14.4,1,0.2
1558,CA-2016-1091762,09/05/2016 0:00,15/05/2016 0:00,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,9.8,5,0.2
4519,CA-2016-1013851,25/09/2016 0:00,01/10/2016 0:00,JW-16075,Julia West,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,27.8,4,0
9792,CA-2014-1271661,21/05/2014 0:00,23/05/2014 0:00,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,14.4,6,0.2
9794,CA-2014-1271663,21/05/2014 0:00,23/05/2014 0:00,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",42.67,1,0.2
9795,CA-2014-1271664,21/05/2014 0:00,23/05/2014 0:00,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,33.53,3,0.8
8337,CA-2016-1014691,02/07/2016 0:00,08/07/2016 0:00,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,49.8,2,0
7455,CA-2016-1377431,30/07/2016 0:00,04/08/2016 0:00,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10003663,Office Supplies,Labels,Avery 498,8.6,4,0.2
7456,CA-2016-1377432,30/07/2016 0:00,04/08/2016 0:00,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,44.53,2,0.2
7634,US-2017-1585262,29/12/2017 0:00,01/01/2018 0:00,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,36.53,1,0
7635,US-2017-1585263,29/12/2017 0:00,01/01/2018 0:00,KH-16360,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,58.8,1,0
8367,CA-2014-1099181,07/09/2014 0:00,12/09/2014 0:00,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8 Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8 Cut",78.47,4,0
8368,CA-2014-1099182,07/09/2014 0:00,12/09/2014 0:00,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2 X 4 Forms/Pg., 200 Dupl. Sets/Book",69.67,2,0
8369,CA-2014-1099183,07/09/2014 0:00,12/09/2014 0:00,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,24.53,5,0.2
5009,CA-2015-1028761,07/09/2015 0:00,14/09/2015 0:00,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,22.53,1,0.7
5011,CA-2015-1028763,07/09/2015 0:00,14/09/2015 0:00,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,19.53,3,0.7
9087,CA-2016-1434061,26/09/2016 0:00,30/09/2016 0:00,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,67.33,2,0.8
6262,CA-2017-1035061,23/07/2017 0:00,27/07/2017 0:00,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4 x 2",51.6,4,0
5965,CA-2017-1190111,20/08/2017 0:00,25/08/2017 0:00,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,34.47,3,0
5966,CA-2017-1190112,20/08/2017 0:00,25/08/2017 0:00,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",33.53,6,0
6956,CA-2015-1154201,25/04/2015 0:00,02/05/2015 0:00,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,33.4,2,0
1202,CA-2016-1147272,18/07/2016 0:00,24/07/2016 0:00,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,17.53,3,0.7
1204,CA-2016-1147274,18/07/2016 0:00,24/07/2016 0:00,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",61.53,2,0.2
1205,CA-2016-1147275,18/07/2016 0:00,24/07/2016 0:00,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",56.53,3,0.2
868,CA-2016-1343621,29/09/2016 0:00,02/10/2016 0:00,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,8.6,4,0.2
5900,CA-2017-1080001,12/01/2017 0:00,16/01/2017 0:00,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,14.4,1,0
4231,CA-2017-1002232,05/07/2017 0:00,10/07/2017 0:00,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",49.53,9,0.8
4232,CA-2017-1002233,05/07/2017 0:00,10/07/2017 0:00,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,9.67,3,0.2
4233,CA-2017-1002234,05/07/2017 0:00,10/07/2017 0:00,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2 X 11, 24 Cards/25 Envelopes/Set",73.67,6,0.2
4234,CA-2017-1002235,05/07/2017 0:00,10/07/2017 0:00,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,14.53,1,0.8
1060,CA-2016-1052841,24/11/2016 0:00,01/12/2016 0:00,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,25.4,3,0.2
4576,CA-2016-1393953,12/12/2016 0:00,18/12/2016 0:00,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,9.8,5,0
4577,CA-2016-1393954,12/12/2016 0:00,18/12/2016 0:00,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,36.53,2,0
4598,US-2017-1695021,28/08/2017 0:00,01/09/2017 0:00,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,32.47,3,0
4599,US-2017-1695022,28/08/2017 0:00,01/09/2017 0:00,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,51.33,5,0
9100,CA-2017-1529332,12/10/2017 0:00,16/10/2017 0:00,MG-17650,Matthew Grinstein,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,9.67,2,0.2
529,US-2015-1383031,03/09/2015 0:00,07/09/2015 0:00,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,23.53,3,0.2
530,US-2015-1383032,03/09/2015 0:00,07/09/2015 0:00,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,49.47,1,0.2
531,US-2015-1383033,03/09/2015 0:00,07/09/2015 0:00,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",81.4,6,0.2
8398,US-2014-1202361,03/09/2014 0:00,04/09/2014 0:00,MR-17545,Mathew Reese,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,20.53,5,0.8
9531,CA-2017-1117591,08/07/2017 0:00,12/07/2017 0:00,MR-17545,Mathew Reese,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,16.67,2,0
1796,US-2017-1394651,27/08/2017 0:00,30/08/2017 0:00,MR-17545,Mathew Reese,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,16.53,8,0
1798,US-2017-1394653,27/08/2017 0:00,30/08/2017 0:00,MR-17545,Mathew Reese,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,51.53,6,0.2
2543,CA-2014-1643851,26/09/2014 0:00,01/10/2014 0:00,NB-18580,Nicole Brennan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,50.33,3,0.2
1561,CA-2014-1051721,04/04/2014 0:00,09/04/2014 0:00,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,8.6,6,0
870,CA-2016-1580991,03/09/2016 0:00,05/09/2016 0:00,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,47.53,5,0.7
5279,CA-2014-1596811,07/12/2014 0:00,13/12/2014 0:00,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,9.67,4,0
6348,CA-2015-1044861,01/05/2015 0:00,06/05/2015 0:00,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16 Spine, Black",53.53,1,0.2
6349,CA-2015-1044862,01/05/2015 0:00,06/05/2015 0:00,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,26.53,3,0
6350,CA-2015-1044863,01/05/2015 0:00,06/05/2015 0:00,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10002573,Office Supplies,Supplies,Acme 10 Easy Grip Assistive Scissors,35.47,2,0
328,US-2016-1415442,30/08/2016 0:00,01/09/2016 0:00,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",36.53,2,0.2
330,US-2016-1415444,30/08/2016 0:00,01/09/2016 0:00,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,35.6,10,0.2
331,US-2016-1415445,30/08/2016 0:00,01/09/2016 0:00,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,57.53,6,0.7
4664,CA-2016-1114091,18/09/2016 0:00,22/09/2016 0:00,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10002787,Office Supplies,Labels,Avery 480,8.6,1,0.2
4299,CA-2017-1290212,23/08/2017 0:00,26/08/2017 0:00,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11, Case",45.67,2,0.2
4300,CA-2017-1290213,23/08/2017 0:00,26/08/2017 0:00,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,84.33,6,0.2
4302,CA-2017-1290215,23/08/2017 0:00,26/08/2017 0:00,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6 x 9",41.67,5,0.2
4330,CA-2017-1498531,03/10/2017 0:00,09/10/2017 0:00,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,8.67,3,0.2
4331,CA-2017-1498532,03/10/2017 0:00,09/10/2017 0:00,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,32.33,5,0.2
1009,US-2017-1067051,26/12/2017 0:00,01/01/2018 0:00,PO-18850,Patrick OBrill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line While You Were Out Book, 5 1/2 X 4",58.67,5,0
3602,CA-2014-1598351,17/11/2014 0:00,24/11/2014 0:00,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",34.67,2,0.2
4148,CA-2017-1060681,23/10/2017 0:00,28/10/2017 0:00,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2 X 14 7/8",73.53,3,0.8
4149,CA-2017-1060682,23/10/2017 0:00,28/10/2017 0:00,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.53,1,0.2
